##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	gruppe3_1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	363700503
1105	70-74	-0.09462241126408344
1105	75-79	-0.08796990031103036
1105	80-84	-0.054971611416753774
1105	85-89	-0.04190537579304632
1105	90-94	-0.06568273937661928
1105	95-99	-0.08353232056929372
1105	100-104	-0.06976845058642311
1105	105-109	-0.07935260800207544
1105	110-114	-0.07402836556822479
1105	115-119	-0.07596219417149896
1105	120-124	-0.10853733402412402
1105	125-129	-0.09753021546143259
1105	130-134	-0.0888569269986661
1105	135-139	-0.0808201941300517
1105	140-144	-0.1380294655509644
1105	145-149	-0.09512138196158659
1105	150	-0.0754520084890622
1106	1	-0.024749296429288137
1106	2	-0.008054856040871528
1106	3	-0.002363897528223191
1106	4	-0.009089560228517257
1106	5	-0.011028386475537388
1106	6	0.0035277176130534826
1106	7	-0.014469148559584255
1106	8	-0.009587717528422246
1106	9	-0.0027799428411903193
1106	10-14	-0.0017864280070547522
1106	15-19	-0.002371097756928009
1106	20-24	-0.007935806412547208
1106	25-29	-0.01372643690557851
1106	30-34	-0.007477212422838164
1106	35-39	-0.023974289207661315
1106	40-44	-0.016042706274518537
1106	45-49	-0.013611032372814691
1106	50-54	-0.026006694414594023
1106	55-59	-0.03522213662114382
1106	60-64	-0.05274834272649542
1106	65-69	-0.03844992039858397
1106	70-74	-0.04817775603508778
1106	75-79	-0.06666584001252929
1106	80-84	-0.05076333242822528
1106	85-89	-0.03977094761958355
1106	90-94	-0.03312076719625168
1106	95-99	-0.06454114789608667
1106	100-104	-0.037296400754598835
1106	105-109	-0.03731893630708427
1106	110-114	-0.06630733533751965
1106	115-119	-0.04342475911965238
1106	120-124	-0.09299733352947115
1106	125-129	-0.05258052704273197
1106	130-134	-0.05749365555151442
1106	135-139	-0.07751000741293623
1106	140-144	-0.08453382870459336
1106	145-149	-0.07546599166946422
1106	150	-0.018137364224141805
1107	1	-0.026450887625948383
1107	2	-0.0050828156641173905
1107	3	0.0033113825804633734
1107	4	-0.016125934236633555
1107	5	-0.01764988734684181
1107	6	-0.0081512601748166
1107	7	-5.587552776233906E-4
1107	8	-0.006021792887477062
1107	9	-0.004893293705272583
1107	10-14	-0.004344352902421633
1107	15-19	-0.008209868414898125
1107	20-24	-0.011362502849149081
1107	25-29	-0.04617416770084759
1107	30-34	-0.021132502989040347
1107	35-39	-0.016516888617864822
1107	40-44	-0.020380611641879653
1107	45-49	-0.012020652164750345
1107	50-54	-0.030938651745898937
1107	55-59	-0.020925501426354742
1107	60-64	-0.04870964377186837
1107	65-69	-0.03840266448088414
1107	70-74	-0.03673203389526236
1107	75-79	-0.03397347737966072
1107	80-84	-0.04198169647243333
1107	85-89	-0.04092198188605067
1107	90-94	-0.034865593525459815
1107	95-99	-0.028829333963425796
1107	100-104	-0.045945233878384784
1107	105-109	-0.03152170374040253
1107	110-114	-0.03000670020312768
1107	115-119	-0.04290332849516787
1107	120-124	-0.06833365770871325
1107	125-129	-0.03034290866241207
1107	130-134	-0.07882944215619503
1107	135-139	-0.05452078816816197
1107	140-144	-0.029980042986384348
1107	145-149	-0.025573943537096966
1107	150	0.007767282368352113
1108	1	-0.02662841866013821
1108	2	-0.01347039664280203
1108	3	-0.0026084223522673256
1108	4	-0.020710076802895827
1108	5	-0.006167951386391479
1108	6	-0.017146902234756567
1108	7	-0.023419912862415515
1108	8	-0.0011789509245438978
1108	9	-0.005950852541758422
1108	10-14	-0.0067740082192173645
1108	15-19	-0.01757309458773193
1108	20-24	-0.018021903372886783
1108	25-29	-0.022551027929448964
1108	30-34	-0.02049623407219059
1108	35-39	-0.03519719806880772
1108	40-44	-0.0727160978268735
1108	45-49	-0.05107972089795254
1108	50-54	-0.052446448246094235
1108	55-59	-0.05984260777456285
1108	60-64	-0.0446226337581237
1108	65-69	-0.07546105628511413
1108	70-74	-0.07668851022282297
1108	75-79	-0.06739524924694607
1108	80-84	-0.04889171581345764
1108	85-89	-0.061134720343719806
1108	90-94	-0.06609497428383904
1108	95-99	-0.08093683165339627
1108	100-104	-0.07557368836803846
1108	105-109	-0.06688562188208635
1108	110-114	-0.07886911912372696
1108	115-119	-0.08437684682172986
1108	120-124	-0.08300506180388822
1108	125-129	-0.07334197793543851
1108	130-134	-0.10270503574474432
1108	135-139	-0.08635150838916417
1108	140-144	-0.05291424336890316
1108	145-149	-0.06960936675601204
1108	150	-0.046517351693193376
1109	1	-0.006264548566853989
1109	2	0.004012444053280717
1109	3	-0.002160000309281429
1109	4	-0.016988187550943223
1109	5	1.6648963984167153E-4
1109	6	-0.004136906959498532
1109	7	-0.02416442776111083
1109	8	0.00595612627990505
1109	9	-0.0026325705381538
1109	10-14	4.5131529187258934E-4
1109	15-19	-0.006731066396213237
1109	20-24	-0.014756905748960492
1109	25-29	-0.05087251172400897
1109	30-34	-0.03428547228578438
1109	35-39	-0.016494106704527667
1109	40-44	-0.02379864578778168
1109	45-49	-0.02294814493499331
1109	50-54	-0.02720561840492053
1109	55-59	-0.0371112282703443
1109	60-64	-0.03787048321330744
1109	65-69	-0.0517180136278057
1109	70-74	-0.04521526496358419
1109	75-79	-0.03293413858694905
1109	80-84	-0.03618846889935057
1109	85-89	-0.06805610498382464
1109	90-94	-0.037253289398311296
1109	95-99	-0.04553012882653462
1109	100-104	-0.0526347766206392
1109	105-109	-0.05474358776322674
1109	110-114	-0.07289326497875237
1109	115-119	-0.06126177318739323
1109	120-124	-0.08509096436459984
1109	125-129	-0.05626309396087237
1109	130-134	-0.039072844606224066
1109	135-139	-0.048283368658825765
1109	140-144	-0.047885276497247276
1109	145-149	-0.05728967007132013
1109	150	-0.020276302232119292
1110	1	-0.010827790757375055
1110	2	-0.003074778549454038
1110	3	-0.0028237191207374224
1110	4	-0.004607821616417596
1110	5	0.004790243683856943
1110	6	4.884668381386348E-4
1110	7	-0.009452004816267845
1110	8	-0.003286902720837759
1110	9	-0.011977464639411295
1110	10-14	-0.004049253410322251
1110	15-19	-0.0026240673032020823
1110	20-24	-0.005905165851388006
1110	25-29	-0.02020659400999847
1110	30-34	-0.00933530260039106
1110	35-39	-0.016403296355555597
1110	40-44	-0.017014448566754936
1110	45-49	-0.026426102401366336
1110	50-54	-0.023072348782250174
1110	55-59	-0.022801466437737616
1110	60-64	-0.03753859810569793
1110	65-69	-0.04497460581889712
1110	70-74	-0.023931456060410028
1110	75-79	-0.029374720899781437
1110	80-84	-0.023284096068973525
1110	85-89	-0.05574061272527686
1110	90-94	-0.04921340583809197
1110	95-99	-0.06756804147054751
1110	100-104	-0.058750952375589804
1110	105-109	-0.0616645912492686
1110	110-114	-0.05559509037629695
1110	115-119	-0.06384575543150817
1110	120-124	-0.044086521249230515
1110	125-129	-0.05929221421811803
1110	130-134	-0.02480719763363126
1110	135-139	-0.025980163663849254
1110	140-144	-0.0333077190580795
1110	145-149	-0.03045780181450297
1110	150	-0.03286928425572455
1111	1	-0.01217453800616397
1111	2	-0.020067559187243234
1111	3	-0.011845975967681
1111	4	-0.003992079606419452
1111	5	0.003046203372285561
1111	6	-0.0020458256919653195
1111	7	-0.009649521460033839
1111	8	-0.003311718846052969
1111	9	-0.014495758441572804
1111	10-14	-0.007205328708959513
1111	15-19	-0.009917712547558466
1111	20-24	-0.016054249741973337
1111	25-29	-0.018819187634875334
1111	30-34	-0.03632743698519647
1111	35-39	-0.028687457969613916
1111	40-44	-0.016057693517037563
1111	45-49	-0.02375792913951713
1111	50-54	-0.02977689305724951
1111	55-59	-0.056884854879580615
1111	60-64	-0.041778852666016775
1111	65-69	-0.04401705877939577
1111	70-74	-0.04292430447008755
1111	75-79	-0.0520928588875087
1111	80-84	-0.028421183437817632
1111	85-89	-0.05362570750257589
1111	90-94	-0.08417388290325079
1111	95-99	-0.052562438269678324
1111	100-104	-0.06789263273495294
1111	105-109	-0.06006223978057079
1111	110-114	-0.07166283896173198
1111	115-119	-0.062595937448922
1111	120-124	-0.053464863916918404
1111	125-129	-0.06312561200490308
1111	130-134	-0.045034458288611745
1111	135-139	-0.06403971039236112
1111	140-144	-0.021682515385151646
1111	145-149	-0.03617223117448631
1111	150	-0.040934088220460296
1112	1	-2.4020296331883628E-4
1112	2	-0.020232554739223474
1112	3	-0.005984255196011645
1112	4	-0.003024946183867172
1112	5	-0.00703418822907409
1112	6	-0.016102801791976873
1112	7	-9.707426551059939E-4
1112	8	0.0029023792872138188
1112	9	-0.006328120103283652
1112	10-14	-0.0035827791234339657
1112	15-19	-0.002396136975288954
1112	20-24	-0.007947267413072723
1112	25-29	-0.010207125411749729
1112	30-34	-0.017354992643845435
1112	35-39	-0.02454358554917846
1112	40-44	-0.019212110776738456
1112	45-49	-0.010541499944054067
1112	50-54	-0.022678911428013038
1112	55-59	-0.032659914048633
1112	60-64	-0.031612442122430195
1112	65-69	-0.026346371594904383
1112	70-74	-0.035348149291383635
1112	75-79	-0.06005484576623843
1112	80-84	-0.028408599216202646
1112	85-89	-0.04115831293616523
1112	90-94	-0.059605432478324616
1112	95-99	-0.0557820851038926
1112	100-104	-0.03878243167446627
1112	105-109	-0.03994381247346368
1112	110-114	-0.0565576005399997
1112	115-119	-0.05975716855041213
1112	120-124	-0.06114255995690954
1112	125-129	-0.06114562307768168
1112	130-134	-0.04717840260767048
1112	135-139	-0.048912528037131864
1112	140-144	-0.03770940965613789
1112	145-149	-0.035105500456268146
1112	150	-0.04786017789897201
1113	1	-0.008833577481528465
1113	2	-0.0092850011236294
1113	3	0.008063591477412757
1113	4	-0.004592941826842889
1113	5	0.004028477158438903
1113	6	-0.0026169125652799607
1113	7	-0.00356637107902813
1113	8	-0.008922677379224808
1113	9	8.70770123999165E-4
1113	10-14	-0.005147593972967712
1113	15-19	4.718199816551305E-4
1113	20-24	-0.006649623800065285
1113	25-29	-0.010846645323994153
1113	30-34	-0.01985567371928454
1113	35-39	-0.03451039863984917
1113	40-44	-0.019897124007076883
1113	45-49	-0.025905727814297563
1113	50-54	-0.029284073875022187
1113	55-59	-0.03610951030925236
1113	60-64	-0.0324307546464766
1113	65-69	-0.03514328447410975
1113	70-74	-0.03253837507852708
1113	75-79	-0.03650913367392761
1113	80-84	-0.03360195918766351
1113	85-89	-0.04675947613664633
1113	90-94	-0.04989270818285263
1113	95-99	-0.05215518113320172
1113	100-104	-0.03934703181048249
1113	105-109	-0.03147573583950347
1113	110-114	-0.06736564474135776
1113	115-119	-0.04636653624816489
1113	120-124	-0.05035283135940816
1113	125-129	-0.04176660410606203
1113	130-134	-0.02225574244089401
1113	135-139	-0.03138602242992761
1113	140-144	-0.03360637784414067
1113	145-149	-0.027319653526220122
1113	150	-0.03172876005654146
1114	1	-0.020787088914531182
1114	2	-0.03939577175717801
1114	3	-0.013423453299292731
1114	4	-0.00733639462789526
1114	5	-0.009852091244979988
1114	6	0.0030775331794998806
1114	7	-0.010960221062219944
1114	8	0.0043033255095785705
1114	9	-0.010133452324559755
1114	10-14	-0.006461738209520007
1114	15-19	-0.0070757927057840675
1114	20-24	-0.009896862103829562
1114	25-29	-0.017352096539543282
1114	30-34	-0.014333935954379484
1114	35-39	-0.03286752611588639
1114	40-44	-0.02764536392311001
1114	45-49	-0.03613977753163411
1114	50-54	-0.037287797459654826
1114	55-59	-0.03109236016024397
1114	60-64	-0.029545714262937395
1114	65-69	-0.025871322359876103
1114	70-74	-0.032483211206074
1114	75-79	-0.03867094619471345
1114	80-84	-0.039750469378649456
1114	85-89	-0.047299282363901796
1114	90-94	-0.06289882781497624
1114	95-99	-0.04164851585828089
1114	100-104	-0.05906334536475555
1114	105-109	-0.050220566840959435
1114	110-114	-0.057063939965356525
1114	115-119	-0.06140023064530453
1114	120-124	-0.03747590573170001
1114	125-129	-0.026449468943546606
1114	130-134	-0.03553671199385988
1114	135-139	-0.037580203271524226
1114	140-144	-0.04438537249222918
1114	145-149	-0.03147329498388274
1114	150	0.00657675860822593
1115	1	-0.01996358672285936
1115	2	-0.0074883463319146415
1115	3	-1.2443864459044107E-4
1115	4	0.00334847934859539
1115	5	-0.015048459205118547
1115	6	-0.001980933337609514
1115	7	-0.007257944200986799
1115	8	0.002708248546632319
1115	9	-0.006181727992785824
1115	10-14	-0.00359726607715416
1115	15-19	0.0022813643563495134
1115	20-24	-0.006510630026799191
1115	25-29	-0.014408755071968926
1115	30-34	-0.020671785067694515
1115	35-39	-0.03323827836953086
1115	40-44	-0.008430335016058166
1115	45-49	-0.0285959116976926
1115	50-54	-0.023852781662021982
1115	55-59	-0.03979479714425338
1115	60-64	-0.033794953070998446
1115	65-69	-0.02838930626534264
1115	70-74	-0.026392705470581035
1115	75-79	-0.038533231076375074
1115	80-84	-0.03897570591439958
1115	85-89	-0.03911833060151437
1115	90-94	-0.06631659216961339
1115	95-99	-0.06331081845137376
1115	100-104	-0.04515003091479386
1115	105-109	-0.04283172526548995
1115	110-114	-0.057643905731367795
1115	115-119	-0.050439790393948414
1115	120-124	-0.04142170155065017
1115	125-129	-0.033947706931307664
1115	130-134	-0.040931496691712255
1115	135-139	-0.055042202165960674
1115	140-144	-0.04305891909216086
1115	145-149	-0.024592310990502853
1115	150	-0.029178906840080288
1116	1	-0.012879553270774835
1116	2	-0.015056795234318798
1116	3	-0.009541689038474743
1116	4	0.0045266498748191
1116	5	-0.0018013871494133582
1116	6	-0.013395098089123536
1116	7	-0.009659353187082331
1116	8	-0.001917145201030479
1116	9	-0.01990847317719613
1116	10-14	0.0018960519175905688
1116	15-19	-0.0018287687379689999
1116	20-24	-0.005534103439067906
1116	25-29	-0.014085164661974403
1116	30-34	-0.008828822347993537
1116	35-39	-0.01482349051083176
1116	40-44	-0.006549723978920952
1116	45-49	-0.01625673594410415
1116	50-54	-0.007331500144456271
1116	55-59	-0.024594357522573773
1116	60-64	-0.018661827423127164
1116	65-69	-0.024061902330117846
1116	70-74	-0.020817272271678178
1116	75-79	-0.02748515397028939
1116	80-84	-0.015359294653158884
1116	85-89	-0.025253915714763764
1116	90-94	-0.039648353515069346
1116	95-99	-0.023858670074883293
1116	100-104	-0.018454008395199395
1116	105-109	-0.025455084536002204
1116	110-114	-0.05105217554423902
1116	115-119	-0.03634493360898716
1116	120-124	-0.03483543456036031
1116	125-129	-0.011340553803925957
1116	130-134	-0.015472566985852865
1116	135-139	-0.015621428269458448
1116	140-144	-0.004417604502826578
1116	145-149	-0.016327572834086368
1116	150	9.763571930179182E-4
1117	1	-0.02104288195637949
1117	2	-0.022057400740528976
1117	3	0.005737735776595088
1117	4	-0.0036724058591879327
1117	5	-0.0028013102298096726
1117	6	-0.0033924884151872448
1117	7	0.0016620590975264804
1117	8	-0.0013787503388265065
1117	9	-0.00548451151082574
1117	10-14	-1.2313006497777224E-4
1117	15-19	-0.0022122662437809026
1117	20-24	-0.008952214915126433
1117	25-29	-0.012520751039225786
1117	30-34	-0.007680505441513219
1117	35-39	-0.02802749210548683
1117	40-44	-0.009243576263749276
1117	45-49	-0.009429009949652567
1117	50-54	-0.011768307554223867
1117	55-59	-0.034337811046722067
1117	60-64	-0.010685004416320254
1117	65-69	-0.02768903822345692
1117	70-74	-0.008580541057014557
1117	75-79	-0.019448720918123996
1117	80-84	-0.006086819591072157
1117	85-89	-0.020827478999652982
1117	90-94	-0.020946501485468616
1117	95-99	-0.022449240663490855
1117	100-104	-0.012842214308662392
1117	105-109	-0.022804820203511156
1117	110-114	-0.025897693396942145
1117	115-119	-0.026064804845017164
1117	120-124	-0.014902132712297345
1117	125-129	-0.004085238698458227
1117	130-134	-0.013347238173611942
1117	135-139	-0.019923048574252533
1117	140-144	-0.019203154510094578
1117	145-149	0.0013884652805025155
1117	150	0.017796567902738758
1118	1	8.606173134815265E-4
1118	2	0.008443954225658246
1118	3	7.400984590830717E-4
1118	4	-0.0025824293920990726
1118	5	-0.003902287653371417
1118	6	0.009508664171647752
1118	7	5.584044735478244E-4
1118	8	0.002342478561182304
1118	9	0.0037177274913773317
1118	10-14	-0.0019024643916267792
1118	15-19	-0.002743169959657621
1118	20-24	-0.005480017710507212
1118	25-29	-0.011890439259790497
1118	30-34	3.799511407827083E-4
1118	35-39	-0.018823035913889896
1118	40-44	-0.01575323582063959
1118	45-49	-0.013082471151740549
1118	50-54	-0.017117600989507764
1118	55-59	-0.012408799225518408
1118	60-64	-0.020477011016168944
1118	65-69	-0.03495910397072066
1118	70-74	-0.013730384123665118
